trial_id,bias,condition,model,provider,temperature,trial_num,prompt,raw_response,parsed_value,parse_success,latency_ms,timestamp
0fd647c360a4,decoy,no_decoy,command-r-plus-08-2024,Cohere,1.0,20,"You are choosing between two restaurants:

Restaurant A: Quality rating 8/10, 5-minute drive
Restaurant B: Quality ratin...",A,A,True,1385.1,2026-03-27T21:44:10.265079
d4c4d5dc6883,framing,gain_frame,gpt-4o-mini,GitHub,1.0,21,"Imagine that the U.S. is preparing for an outbreak of an unusual disease, which is expected to kill 600 people. Two prog...",B,B,True,2273.1,2026-03-27T21:44:11.487771
0f67d64d6b8c,base_rate,high_base_rate,command-r-08-2024,Cohere,1.0,19,"A study interviewed 30 engineers and 70 lawyers.
One participant, Jack, was randomly selected. Here is his description:
...",50,50.0,True,38139.7,2026-03-27T21:44:16.857721
e213873f4cc6,framing,gain_frame,gpt-4o-mini,GitHub,1.0,22,"Imagine that the U.S. is preparing for an outbreak of an unusual disease, which is expected to kill 600 people. Two prog...",B,B,True,2968.7,2026-03-27T21:44:18.556656
0715e6c2bdea,base_rate,high_base_rate,command-r-08-2024,Cohere,1.0,20,"A study interviewed 30 engineers and 70 lawyers.
One participant, Jack, was randomly selected. Here is his description:
...",50,50.0,True,1392.5,2026-03-27T21:44:24.750652
4da50e9e2248,framing,gain_frame,gpt-4o-mini,GitHub,1.0,23,"Imagine that the U.S. is preparing for an outbreak of an unusual disease, which is expected to kill 600 people. Two prog...",B,B,True,2670.9,2026-03-27T21:44:25.328353
f5b8a5158cab,framing,gain_frame,gpt-4o-mini,GitHub,1.0,24,"Imagine that the U.S. is preparing for an outbreak of an unusual disease, which is expected to kill 600 people. Two prog...",B,B,True,2380.1,2026-03-27T21:44:31.810178
3cfb7fecdd9b,base_rate,high_base_rate,command-r-08-2024,Cohere,1.0,21,"A study interviewed 30 engineers and 70 lawyers.
One participant, Jack, was randomly selected. Here is his description:
...",76.67,76.67,True,1118.3,2026-03-27T21:44:32.369689
27f9ca0de0aa,framing,gain_frame,gpt-4o-mini,GitHub,1.0,25,"Imagine that the U.S. is preparing for an outbreak of an unusual disease, which is expected to kill 600 people. Two prog...",B,B,True,3627.5,2026-03-27T21:44:39.538476
6cdfa073b5de,base_rate,high_base_rate,command-r-08-2024,Cohere,1.0,22,"A study interviewed 30 engineers and 70 lawyers.
One participant, Jack, was randomly selected. Here is his description:
...",73,73.0,True,1340.2,2026-03-27T21:44:40.210616
ab16ab1c05ff,decoy,no_decoy,command-r-plus-08-2024,Cohere,1.0,21,"You are choosing between two restaurants:

Restaurant A: Quality rating 8/10, 5-minute drive
Restaurant B: Quality ratin...",A,A,True,28943.4,2026-03-27T21:44:45.708601
f7d4b3a57fae,framing,gain_frame,gpt-4o-mini,GitHub,1.0,26,"Imagine that the U.S. is preparing for an outbreak of an unusual disease, which is expected to kill 600 people. Two prog...",B,B,True,3775.9,2026-03-27T21:44:47.415321
66d58af0a786,base_rate,high_base_rate,command-r-08-2024,Cohere,1.0,23,"A study interviewed 30 engineers and 70 lawyers.
One participant, Jack, was randomly selected. Here is his description:
...",33,33.0,True,1056.2,2026-03-27T21:44:47.767964
84ad2ff16502,decoy,no_decoy,command-r-plus-08-2024,Cohere,1.0,22,"You are choosing between two restaurants:

Restaurant A: Quality rating 8/10, 5-minute drive
Restaurant B: Quality ratin...",A,A,True,1276.0,2026-03-27T21:44:53.485131
ee1bc2b79751,framing,gain_frame,gpt-4o-mini,GitHub,1.0,27,"Imagine that the U.S. is preparing for an outbreak of an unusual disease, which is expected to kill 600 people. Two prog...",B,B,True,2401.1,2026-03-27T21:44:53.916621
ddf31e9aee42,base_rate,high_base_rate,command-r-08-2024,Cohere,1.0,24,"A study interviewed 30 engineers and 70 lawyers.
One participant, Jack, was randomly selected. Here is his description:
...",85,85.0,True,1078.5,2026-03-27T21:44:55.347285
caabc28727e9,decoy,no_decoy,command-r-plus-08-2024,Cohere,1.0,23,"You are choosing between two restaurants:

Restaurant A: Quality rating 8/10, 5-minute drive
Restaurant B: Quality ratin...",A,A,True,1073.4,2026-03-27T21:45:01.058906
c8382a4da74f,framing,gain_frame,gpt-4o-mini,GitHub,1.0,28,"Imagine that the U.S. is preparing for an outbreak of an unusual disease, which is expected to kill 600 people. Two prog...",B,B,True,3341.9,2026-03-27T21:45:01.358841
4ca842b133e0,base_rate,high_base_rate,command-r-08-2024,Cohere,1.0,25,"A study interviewed 30 engineers and 70 lawyers.
One participant, Jack, was randomly selected. Here is his description:
...",50,50.0,True,1065.8,2026-03-27T21:45:02.914480
c355c8dff5e0,framing,gain_frame,gpt-4o-mini,GitHub,1.0,29,"Imagine that the U.S. is preparing for an outbreak of an unusual disease, which is expected to kill 600 people. Two prog...",B,B,True,2658.6,2026-03-27T21:45:08.117819
4e601434cea3,decoy,no_decoy,command-r-plus-08-2024,Cohere,1.0,24,"You are choosing between two restaurants:

Restaurant A: Quality rating 8/10, 5-minute drive
Restaurant B: Quality ratin...",A,A,True,1167.5,2026-03-27T21:45:08.727007
f5a4a5a7eafa,base_rate,high_base_rate,command-r-08-2024,Cohere,1.0,26,"A study interviewed 30 engineers and 70 lawyers.
One participant, Jack, was randomly selected. Here is his description:
...",60,60.0,True,1006.8,2026-03-27T21:45:10.421714
2e5de483773a,framing,gain_frame,gpt-4o-mini,GitHub,1.0,30,"Imagine that the U.S. is preparing for an outbreak of an unusual disease, which is expected to kill 600 people. Two prog...",B,B,True,2267.7,2026-03-27T21:45:14.486120
8aff880ce82d,base_rate,high_base_rate,command-r-08-2024,Cohere,1.0,27,"A study interviewed 30 engineers and 70 lawyers.
One participant, Jack, was randomly selected. Here is his description:
...",60,60.0,True,1356.2,2026-03-27T21:45:18.278155
bda445f078b6,framing,loss_frame,gpt-4o-mini,GitHub,1.0,1,"Imagine that the U.S. is preparing for an outbreak of an unusual disease, which is expected to kill 600 people. Two prog...",A,A,True,3521.4,2026-03-27T21:45:22.107630
0f159150dd7a,base_rate,high_base_rate,command-r-08-2024,Cohere,1.0,28,"A study interviewed 30 engineers and 70 lawyers.
One participant, Jack, was randomly selected. Here is his description:
...",30,30.0,True,1190.4,2026-03-27T21:45:25.968905
3d785c88669d,framing,loss_frame,gpt-4o-mini,GitHub,1.0,2,"Imagine that the U.S. is preparing for an outbreak of an unusual disease, which is expected to kill 600 people. Two prog...",B,B,True,2386.6,2026-03-27T21:45:28.594718
071072e648b2,base_rate,high_base_rate,command-r-08-2024,Cohere,1.0,29,"A study interviewed 30 engineers and 70 lawyers.
One participant, Jack, was randomly selected. Here is his description:
...",60,60.0,True,1050.3,2026-03-27T21:45:33.519603
b790bec1d2c8,framing,loss_frame,gpt-4o-mini,GitHub,1.0,3,"Imagine that the U.S. is preparing for an outbreak of an unusual disease, which is expected to kill 600 people. Two prog...",B,B,True,2473.1,2026-03-27T21:45:35.168480
b94e065e8cd4,base_rate,high_base_rate,command-r-08-2024,Cohere,1.0,30,"A study interviewed 30 engineers and 70 lawyers.
One participant, Jack, was randomly selected. Here is his description:
...",73,73.0,True,982.2,2026-03-27T21:45:41.002149
7c62bd500074,decoy,no_decoy,command-r-plus-08-2024,Cohere,1.0,25,"You are choosing between two restaurants:

Restaurant A: Quality rating 8/10, 5-minute drive
Restaurant B: Quality ratin...",A,A,True,26221.0,2026-03-27T21:45:41.449166
603b14c72329,framing,loss_frame,gpt-4o-mini,GitHub,1.0,4,"Imagine that the U.S. is preparing for an outbreak of an unusual disease, which is expected to kill 600 people. Two prog...",B,B,True,2418.7,2026-03-27T21:45:41.687468
cdbaee89a1f6,framing,loss_frame,gpt-4o-mini,GitHub,1.0,5,"Imagine that the U.S. is preparing for an outbreak of an unusual disease, which is expected to kill 600 people. Two prog...",B,B,True,2751.7,2026-03-27T21:45:48.539509
62c937a4521e,base_rate,low_base_rate,command-r-08-2024,Cohere,1.0,1,"A study interviewed 70 engineers and 30 lawyers.
One participant, Jack, was randomly selected. Here is his description:
...",70,70.0,True,1173.1,2026-03-27T21:45:48.675937
4ef8474fe724,decoy,no_decoy,command-r-plus-08-2024,Cohere,1.0,26,"You are choosing between two restaurants:

Restaurant A: Quality rating 8/10, 5-minute drive
Restaurant B: Quality ratin...",A.,A,True,1050.3,2026-03-27T21:45:49.000072
87b2482a8974,framing,loss_frame,gpt-4o-mini,GitHub,1.0,6,"Imagine that the U.S. is preparing for an outbreak of an unusual disease, which is expected to kill 600 people. Two prog...",B,B,True,3401.8,2026-03-27T21:45:56.042230
8f8654dea610,base_rate,low_base_rate,command-r-08-2024,Cohere,1.0,2,"A study interviewed 70 engineers and 30 lawyers.
One participant, Jack, was randomly selected. Here is his description:
...",80,80.0,True,1072.0,2026-03-27T21:45:56.248215
39218b6783ee,decoy,no_decoy,command-r-plus-08-2024,Cohere,1.0,27,"You are choosing between two restaurants:

Restaurant A: Quality rating 8/10, 5-minute drive
Restaurant B: Quality ratin...",A.,A,True,1001.5,2026-03-27T21:45:56.502209
ca0dcc05473a,framing,loss_frame,gpt-4o-mini,GitHub,1.0,7,"Imagine that the U.S. is preparing for an outbreak of an unusual disease, which is expected to kill 600 people. Two prog...",B,B,True,2437.6,2026-03-27T21:46:02.580402
329ac51f68df,base_rate,low_base_rate,command-r-08-2024,Cohere,1.0,3,"A study interviewed 70 engineers and 30 lawyers.
One participant, Jack, was randomly selected. Here is his description:
...",50,50.0,True,1072.7,2026-03-27T21:46:03.822079
7259d0624339,base_rate,low_base_rate,command-r-08-2024,Cohere,1.0,4,"A study interviewed 70 engineers and 30 lawyers.
One participant, Jack, was randomly selected. Here is his description:
...",70,70.0,True,1016.4,2026-03-27T21:46:11.338845
1838a9359b2c,framing,loss_frame,gpt-4o-mini,GitHub,1.0,8,"Imagine that the U.S. is preparing for an outbreak of an unusual disease, which is expected to kill 600 people. Two prog...",B,B,True,5587.0,2026-03-27T21:46:12.267614
d4391bd063f7,base_rate,low_base_rate,command-r-08-2024,Cohere,1.0,5,"A study interviewed 70 engineers and 30 lawyers.
One participant, Jack, was randomly selected. Here is his description:
...",70,70.0,True,1040.8,2026-03-27T21:46:18.880526
c58d34e8350f,framing,loss_frame,gpt-4o-mini,GitHub,1.0,9,"Imagine that the U.S. is preparing for an outbreak of an unusual disease, which is expected to kill 600 people. Two prog...",B,B,True,4267.3,2026-03-27T21:46:20.635349
4a2a09286c65,decoy,no_decoy,command-r-plus-08-2024,Cohere,1.0,28,"You are choosing between two restaurants:

Restaurant A: Quality rating 8/10, 5-minute drive
Restaurant B: Quality ratin...",A,A,True,19600.9,2026-03-27T21:46:22.603568
87b664e2a791,base_rate,low_base_rate,command-r-08-2024,Cohere,1.0,6,"A study interviewed 70 engineers and 30 lawyers.
One participant, Jack, was randomly selected. Here is his description:
...",78.57,78.57,True,1132.6,2026-03-27T21:46:26.513479
edadb59c1d9c,framing,loss_frame,gpt-4o-mini,GitHub,1.0,10,"Imagine that the U.S. is preparing for an outbreak of an unusual disease, which is expected to kill 600 people. Two prog...",B,B,True,2614.6,2026-03-27T21:46:27.350285
dd0458457cab,decoy,no_decoy,command-r-plus-08-2024,Cohere,1.0,29,"You are choosing between two restaurants:

Restaurant A: Quality rating 8/10, 5-minute drive
Restaurant B: Quality ratin...",A,A,True,1351.2,2026-03-27T21:46:30.455588
099113a4a55a,framing,loss_frame,gpt-4o-mini,GitHub,1.0,11,"Imagine that the U.S. is preparing for an outbreak of an unusual disease, which is expected to kill 600 people. Two prog...",B,B,True,2513.6,2026-03-27T21:46:33.964275
6327c8d1e4cc,base_rate,low_base_rate,command-r-08-2024,Cohere,1.0,7,"A study interviewed 70 engineers and 30 lawyers.
One participant, Jack, was randomly selected. Here is his description:
...",80,80.0,True,1113.1,2026-03-27T21:46:34.127473
3b8c159438c2,decoy,no_decoy,command-r-plus-08-2024,Cohere,1.0,30,"You are choosing between two restaurants:

Restaurant A: Quality rating 8/10, 5-minute drive
Restaurant B: Quality ratin...",A,A,True,1668.6,2026-03-27T21:46:38.624430
c1a58e909d09,framing,loss_frame,gpt-4o-mini,GitHub,1.0,12,"Imagine that the U.S. is preparing for an outbreak of an unusual disease, which is expected to kill 600 people. Two prog...",B,B,True,2292.7,2026-03-27T21:46:40.357922
89abf58712a1,base_rate,low_base_rate,command-r-08-2024,Cohere,1.0,8,"A study interviewed 70 engineers and 30 lawyers.
One participant, Jack, was randomly selected. Here is his description:
...",60,60.0,True,1218.7,2026-03-27T21:46:41.846969
b82b5c79269e,decoy,with_decoy,command-r-plus-08-2024,Cohere,1.0,1,"You are choosing between three restaurants:

Restaurant A: Quality rating 8/10, 5-minute drive
Restaurant B: Quality rat...",C,C,True,1182.8,2026-03-27T21:46:46.308093
8c847fe66350,framing,loss_frame,gpt-4o-mini,GitHub,1.0,13,"Imagine that the U.S. is preparing for an outbreak of an unusual disease, which is expected to kill 600 people. Two prog...",B,B,True,2291.0,2026-03-27T21:46:46.749351
03ab6ab9223e,base_rate,low_base_rate,command-r-08-2024,Cohere,1.0,9,"A study interviewed 70 engineers and 30 lawyers.
One participant, Jack, was randomly selected. Here is his description:
...",70,70.0,True,2157.0,2026-03-27T21:46:50.504294
01aab11eebb5,decoy,with_decoy,command-r-plus-08-2024,Cohere,1.0,2,"You are choosing between three restaurants:

Restaurant A: Quality rating 8/10, 5-minute drive
Restaurant B: Quality rat...",A,A,True,1352.6,2026-03-27T21:46:54.160866
1ce2a4b50284,framing,loss_frame,gpt-4o-mini,GitHub,1.0,14,"Imagine that the U.S. is preparing for an outbreak of an unusual disease, which is expected to kill 600 people. Two prog...",B,B,True,3385.9,2026-03-27T21:46:54.236274
fb7b6c5122a7,base_rate,low_base_rate,command-r-08-2024,Cohere,1.0,10,"A study interviewed 70 engineers and 30 lawyers.
One participant, Jack, was randomly selected. Here is his description:
...",67,67.0,True,1180.3,2026-03-27T21:46:58.184879
734a7194b259,framing,loss_frame,gpt-4o-mini,GitHub,1.0,15,"Imagine that the U.S. is preparing for an outbreak of an unusual disease, which is expected to kill 600 people. Two prog...",B,B,True,2815.6,2026-03-27T21:47:01.152455
83fd254adf15,decoy,with_decoy,command-r-plus-08-2024,Cohere,1.0,3,"You are choosing between three restaurants:

Restaurant A: Quality rating 8/10, 5-minute drive
Restaurant B: Quality rat...",A,A,True,1675.2,2026-03-27T21:47:02.336162
d31ae3450c82,base_rate,low_base_rate,command-r-08-2024,Cohere,1.0,11,"A study interviewed 70 engineers and 30 lawyers.
One participant, Jack, was randomly selected. Here is his description:
...",50,50.0,True,1384.6,2026-03-27T21:47:06.069802
1fea9606aa2d,framing,loss_frame,gpt-4o-mini,GitHub,1.0,16,"Imagine that the U.S. is preparing for an outbreak of an unusual disease, which is expected to kill 600 people. Two prog...",B,B,True,2366.7,2026-03-27T21:47:07.619818
c7587fe57980,decoy,with_decoy,command-r-plus-08-2024,Cohere,1.0,4,"You are choosing between three restaurants:

Restaurant A: Quality rating 8/10, 5-minute drive
Restaurant B: Quality rat...",A,A,True,1466.3,2026-03-27T21:47:10.302938
3aacacd1f46e,base_rate,low_base_rate,command-r-08-2024,Cohere,1.0,12,"A study interviewed 70 engineers and 30 lawyers.
One participant, Jack, was randomly selected. Here is his description:
...",50,50.0,True,2035.1,2026-03-27T21:47:14.605515
498c3b377ca8,framing,loss_frame,gpt-4o-mini,GitHub,1.0,17,"Imagine that the U.S. is preparing for an outbreak of an unusual disease, which is expected to kill 600 people. Two prog...",B,B,True,4623.8,2026-03-27T21:47:16.344081
8b8fe361c7ad,decoy,with_decoy,command-r-plus-08-2024,Cohere,1.0,5,"You are choosing between three restaurants:

Restaurant A: Quality rating 8/10, 5-minute drive
Restaurant B: Quality rat...",A,A,True,1402.1,2026-03-27T21:47:18.205532
bbac5a139356,base_rate,low_base_rate,command-r-08-2024,Cohere,1.0,13,"A study interviewed 70 engineers and 30 lawyers.
One participant, Jack, was randomly selected. Here is his description:
...",53,53.0,True,2239.3,2026-03-27T21:47:23.345243
b459c4e96783,framing,loss_frame,gpt-4o-mini,GitHub,1.0,18,"Imagine that the U.S. is preparing for an outbreak of an unusual disease, which is expected to kill 600 people. Two prog...",A,A,True,3995.0,2026-03-27T21:47:24.439933
0562dbed4981,decoy,with_decoy,command-r-plus-08-2024,Cohere,1.0,6,"You are choosing between three restaurants:

Restaurant A: Quality rating 8/10, 5-minute drive
Restaurant B: Quality rat...",A,A,True,1149.9,2026-03-27T21:47:25.855615
23b9ee923a5c,base_rate,low_base_rate,command-r-08-2024,Cohere,1.0,14,"A study interviewed 70 engineers and 30 lawyers.
One participant, Jack, was randomly selected. Here is his description:
...",70,70.0,True,1052.0,2026-03-27T21:47:30.897861
5aa07d2f86a0,decoy,with_decoy,command-r-plus-08-2024,Cohere,1.0,7,"You are choosing between three restaurants:

Restaurant A: Quality rating 8/10, 5-minute drive
Restaurant B: Quality rat...",C,C,True,1086.4,2026-03-27T21:47:33.442290
2cdfbe7655bd,framing,loss_frame,gpt-4o-mini,GitHub,1.0,19,"Imagine that the U.S. is preparing for an outbreak of an unusual disease, which is expected to kill 600 people. Two prog...",B,B,True,5319.9,2026-03-27T21:47:33.860988
268269a8ed72,base_rate,low_base_rate,command-r-08-2024,Cohere,1.0,15,"A study interviewed 70 engineers and 30 lawyers.
One participant, Jack, was randomly selected. Here is his description:
...",70,70.0,True,2027.1,2026-03-27T21:47:39.425203
ed49e1833e8e,decoy,with_decoy,command-r-plus-08-2024,Cohere,1.0,8,"You are choosing between three restaurants:

Restaurant A: Quality rating 8/10, 5-minute drive
Restaurant B: Quality rat...",A,A,True,1379.4,2026-03-27T21:47:41.322003
e854a1da56ed,framing,loss_frame,gpt-4o-mini,GitHub,1.0,20,"Imagine that the U.S. is preparing for an outbreak of an unusual disease, which is expected to kill 600 people. Two prog...",A,A,True,3839.2,2026-03-27T21:47:41.801212
7f0249c60544,base_rate,low_base_rate,command-r-08-2024,Cohere,1.0,16,"A study interviewed 70 engineers and 30 lawyers.
One participant, Jack, was randomly selected. Here is his description:
...",70,70.0,True,1162.9,2026-03-27T21:47:47.088381
b9f067d7ccfc,framing,loss_frame,gpt-4o-mini,GitHub,1.0,21,"Imagine that the U.S. is preparing for an outbreak of an unusual disease, which is expected to kill 600 people. Two prog...",B,B,True,3062.4,2026-03-27T21:47:48.963745
33b7ff12a1bc,decoy,with_decoy,command-r-plus-08-2024,Cohere,1.0,9,"You are choosing between three restaurants:

Restaurant A: Quality rating 8/10, 5-minute drive
Restaurant B: Quality rat...",A,A,True,1377.5,2026-03-27T21:47:49.200209
8ad814d00966,base_rate,low_base_rate,command-r-08-2024,Cohere,1.0,17,"A study interviewed 70 engineers and 30 lawyers.
One participant, Jack, was randomly selected. Here is his description:
...",75,75.0,True,1018.0,2026-03-27T21:47:54.606994
20fdb797f1d1,framing,loss_frame,gpt-4o-mini,GitHub,1.0,22,"Imagine that the U.S. is preparing for an outbreak of an unusual disease, which is expected to kill 600 people. Two prog...",B,B,True,3185.8,2026-03-27T21:47:56.250054
f13e88492546,base_rate,low_base_rate,command-r-08-2024,Cohere,1.0,18,"A study interviewed 70 engineers and 30 lawyers.
One participant, Jack, was randomly selected. Here is his description:
...",53,53.0,True,1487.6,2026-03-27T21:48:02.594889
02ece162fa21,framing,loss_frame,gpt-4o-mini,GitHub,1.0,23,"Imagine that the U.S. is preparing for an outbreak of an unusual disease, which is expected to kill 600 people. Two prog...",B,B,True,3197.3,2026-03-27T21:48:03.547687
6ef2453c89ea,base_rate,low_base_rate,command-r-08-2024,Cohere,1.0,19,"A study interviewed 70 engineers and 30 lawyers.
One participant, Jack, was randomly selected. Here is his description:
...",67,67.0,True,1341.0,2026-03-27T21:48:10.436232
3f93d17a29eb,framing,loss_frame,gpt-4o-mini,GitHub,1.0,24,"Imagine that the U.S. is preparing for an outbreak of an unusual disease, which is expected to kill 600 people. Two prog...",B,B,True,4810.6,2026-03-27T21:48:12.458684
98f7db6fcc02,base_rate,low_base_rate,command-r-08-2024,Cohere,1.0,20,"A study interviewed 70 engineers and 30 lawyers.
One participant, Jack, was randomly selected. Here is his description:
...",53,53.0,True,1464.3,2026-03-27T21:48:18.400856
eee962ab8e97,framing,loss_frame,gpt-4o-mini,GitHub,1.0,25,"Imagine that the U.S. is preparing for an outbreak of an unusual disease, which is expected to kill 600 people. Two prog...",B,B,True,3790.0,2026-03-27T21:48:20.349164
b53f40fe2b63,base_rate,low_base_rate,command-r-08-2024,Cohere,1.0,21,"A study interviewed 70 engineers and 30 lawyers.
One participant, Jack, was randomly selected. Here is his description:
...",75,75.0,True,1300.1,2026-03-27T21:48:26.201533
118910b5c525,framing,loss_frame,gpt-4o-mini,GitHub,1.0,26,"Imagine that the U.S. is preparing for an outbreak of an unusual disease, which is expected to kill 600 people. Two prog...",A,A,True,3593.0,2026-03-27T21:48:28.042714
15aae542ab50,base_rate,low_base_rate,command-r-08-2024,Cohere,1.0,22,"A study interviewed 70 engineers and 30 lawyers.
One participant, Jack, was randomly selected. Here is his description:
...",70,70.0,True,1021.8,2026-03-27T21:48:33.723802
33e5e29ab62e,framing,loss_frame,gpt-4o-mini,GitHub,1.0,27,"Imagine that the U.S. is preparing for an outbreak of an unusual disease, which is expected to kill 600 people. Two prog...",B,B,True,2604.9,2026-03-27T21:48:34.748067
e6f976880656,base_rate,low_base_rate,command-r-08-2024,Cohere,1.0,23,"A study interviewed 70 engineers and 30 lawyers.
One participant, Jack, was randomly selected. Here is his description:
...",57,57.0,True,1016.1,2026-03-27T21:48:41.240967
9023ca3ef118,framing,loss_frame,gpt-4o-mini,GitHub,1.0,28,"Imagine that the U.S. is preparing for an outbreak of an unusual disease, which is expected to kill 600 people. Two prog...",B,B,True,3750.9,2026-03-27T21:48:42.599144
ecef705cccac,base_rate,low_base_rate,command-r-08-2024,Cohere,1.0,24,"A study interviewed 70 engineers and 30 lawyers.
One participant, Jack, was randomly selected. Here is his description:
...",50,50.0,True,1036.5,2026-03-27T21:48:48.778427
484683372aa1,framing,loss_frame,gpt-4o-mini,GitHub,1.0,29,"Imagine that the U.S. is preparing for an outbreak of an unusual disease, which is expected to kill 600 people. Two prog...",B,B,True,3124.8,2026-03-27T21:48:49.824754
f658dc726738,base_rate,low_base_rate,command-r-08-2024,Cohere,1.0,25,"A study interviewed 70 engineers and 30 lawyers.
One participant, Jack, was randomly selected. Here is his description:
...",55,55.0,True,1029.7,2026-03-27T21:48:56.308926
c7e16f28e944,framing,loss_frame,gpt-4o-mini,GitHub,1.0,30,"Imagine that the U.S. is preparing for an outbreak of an unusual disease, which is expected to kill 600 people. Two prog...",B,B,True,2437.9,2026-03-27T21:48:56.366170
e32d9cbb3580,base_rate,low_base_rate,command-r-08-2024,Cohere,1.0,26,"A study interviewed 70 engineers and 30 lawyers.
One participant, Jack, was randomly selected. Here is his description:
...",55,55.0,True,1021.4,2026-03-27T21:49:03.830692
b979645a9f18,sunk_cost,high_sunk_cost,gpt-4o-mini,GitHub,1.0,1,You have bought a $100 ticket for a weekend ski trip to Michigan. Several weeks later you buy a $50 ticket for a weekend...,Wisconsin,Wisconsin,True,3467.0,2026-03-27T21:49:03.933317
be172230219d,base_rate,low_base_rate,command-r-08-2024,Cohere,1.0,27,"A study interviewed 70 engineers and 30 lawyers.
One participant, Jack, was randomly selected. Here is his description:
...",65,65.0,True,1026.9,2026-03-27T21:49:11.358045
018c18a68660,sunk_cost,high_sunk_cost,gpt-4o-mini,GitHub,1.0,2,You have bought a $100 ticket for a weekend ski trip to Michigan. Several weeks later you buy a $50 ticket for a weekend...,Wisconsin,Wisconsin,True,3902.0,2026-03-27T21:49:11.935399
cf2a81474c1e,base_rate,low_base_rate,command-r-08-2024,Cohere,1.0,28,"A study interviewed 70 engineers and 30 lawyers.
One participant, Jack, was randomly selected. Here is his description:
...",85,85.0,True,1058.9,2026-03-27T21:49:18.917719
b4abe96e23fc,sunk_cost,high_sunk_cost,gpt-4o-mini,GitHub,1.0,3,You have bought a $100 ticket for a weekend ski trip to Michigan. Several weeks later you buy a $50 ticket for a weekend...,Wisconsin,Wisconsin,True,4484.3,2026-03-27T21:49:20.520547
ff5bba12aff7,sunk_cost,high_sunk_cost,gpt-4o-mini,GitHub,1.0,4,You have bought a $100 ticket for a weekend ski trip to Michigan. Several weeks later you buy a $50 ticket for a weekend...,Wisconsin,Wisconsin,True,2780.9,2026-03-27T21:49:27.402574
0f9118cc4742,base_rate,low_base_rate,command-r-08-2024,Cohere,1.0,29,"A study interviewed 70 engineers and 30 lawyers.
One participant, Jack, was randomly selected. Here is his description:
...",80,80.0,True,4073.2,2026-03-27T21:49:29.491499
5b8faa32e903,sunk_cost,high_sunk_cost,gpt-4o-mini,GitHub,1.0,5,You have bought a $100 ticket for a weekend ski trip to Michigan. Several weeks later you buy a $50 ticket for a weekend...,Wisconsin,Wisconsin,True,2964.5,2026-03-27T21:49:34.467363
fe41720fafa8,base_rate,low_base_rate,command-r-08-2024,Cohere,1.0,30,"A study interviewed 70 engineers and 30 lawyers.
One participant, Jack, was randomly selected. Here is his description:
...",75,75.0,True,1023.4,2026-03-27T21:49:37.015796
bd5cb660ca5f,sunk_cost,high_sunk_cost,gpt-4o-mini,GitHub,1.0,6,You have bought a $100 ticket for a weekend ski trip to Michigan. Several weeks later you buy a $50 ticket for a weekend...,Wisconsin,Wisconsin,True,2593.6,2026-03-27T21:49:41.161558
373f35583d83,sunk_cost,high_sunk_cost,gpt-4o-mini,GitHub,1.0,7,You have bought a $100 ticket for a weekend ski trip to Michigan. Several weeks later you buy a $50 ticket for a weekend...,Wisconsin,Wisconsin,True,2864.6,2026-03-27T21:49:48.126817
29b3cf222fcd,decoy,with_decoy,command-r-plus-08-2024,Cohere,1.0,10,"You are choosing between three restaurants:

Restaurant A: Quality rating 8/10, 5-minute drive
Restaurant B: Quality rat...",C,C,True,112468.1,2026-03-27T21:49:48.168802
d4e57bccb4db,sunk_cost,high_sunk_cost,gpt-4o-mini,GitHub,1.0,8,You have bought a $100 ticket for a weekend ski trip to Michigan. Several weeks later you buy a $50 ticket for a weekend...,Wisconsin,Wisconsin,True,3183.0,2026-03-27T21:49:55.410049
d241e77c8227,decoy,with_decoy,command-r-plus-08-2024,Cohere,1.0,11,"You are choosing between three restaurants:

Restaurant A: Quality rating 8/10, 5-minute drive
Restaurant B: Quality rat...",A,A,True,3795.1,2026-03-27T21:49:58.464189
7874b7ebd897,sunk_cost,high_sunk_cost,gpt-4o-mini,GitHub,1.0,9,You have bought a $100 ticket for a weekend ski trip to Michigan. Several weeks later you buy a $50 ticket for a weekend...,Wisconsin,Wisconsin,True,2823.9,2026-03-27T21:50:02.335169
4090eb0ad3a1,decoy,with_decoy,command-r-plus-08-2024,Cohere,1.0,12,"You are choosing between three restaurants:

Restaurant A: Quality rating 8/10, 5-minute drive
Restaurant B: Quality rat...",A,A,True,1647.7,2026-03-27T21:50:06.612883
4f0c6c64be94,sunk_cost,high_sunk_cost,gpt-4o-mini,GitHub,1.0,10,You have bought a $100 ticket for a weekend ski trip to Michigan. Several weeks later you buy a $50 ticket for a weekend...,Wisconsin,Wisconsin,True,3071.2,2026-03-27T21:50:09.506829
5f023e47132a,sunk_cost,high_sunk_cost,gpt-4o-mini,GitHub,1.0,11,You have bought a $100 ticket for a weekend ski trip to Michigan. Several weeks later you buy a $50 ticket for a weekend...,Wisconsin,Wisconsin,True,3030.8,2026-03-27T21:50:16.637913
ef70d4528524,sunk_cost,high_sunk_cost,gpt-4o-mini,GitHub,1.0,12,You have bought a $100 ticket for a weekend ski trip to Michigan. Several weeks later you buy a $50 ticket for a weekend...,Wisconsin,Wisconsin,True,4093.8,2026-03-27T21:50:24.832294
